index, img1, img2, SURF, HIST, COMB
0, /home/dhan/transfer/images/10_0_q.jpg, /home/dhan/transfer/images/10_0_r.jpg, 0.00241815476190476, 0.984993644431058, 0.984993644431058
2, /home/dhan/transfer/images/15_0_r.jpg, /home/dhan/transfer/images/15_0_q.jpg, 0.0009765625, 0.969744681351397, 0.969744681351397
4, /home/dhan/transfer/images/20_0_r.jpg, /home/dhan/transfer/images/20_0_q.jpg, 0.000786675347222222, 0.968752281015369, 0.968752281015369
6, /home/dhan/transfer/images/25_0_q.jpg, /home/dhan/transfer/images/25_0_r.jpg, 0.00155248397435897, 0.989290122134725, 0.989290122134725
8, /home/dhan/transfer/images/30_0_q.jpg, /home/dhan/transfer/images/30_0_r.jpg, 0.000901442307692308, 0, 0.000901442307692308
10, /home/dhan/transfer/images/35_0_q.jpg, /home/dhan/transfer/images/35_0_r.jpg, 0.000461154513888889, 0.968959404813933, 0.968959404813933
12, /home/dhan/transfer/images/40_0_r.jpg, /home/dhan/transfer/images/40_0_q.jpg, 0.00113932291666667, 0.990298912865422, 0.990298912865422
14, /home/dhan/transfer/images/45_0_q.jpg, /home/dhan/transfer/images/45_0_r.jpg, 0.00116644965277778, 0.991438114699562, 0.991438114699562
16, /home/dhan/transfer/images/50_0_q.jpg, /home/dhan/transfer/images/50_0_r.jpg, 0.000786675347222222, 0.989184845967967, 0.989184845967967
18, /home/dhan/transfer/images/55_0_r.jpg, /home/dhan/transfer/images/55_0_q.jpg, 0.000949435763888889, 0.993395306936974, 0.993395306936974
20, /home/dhan/transfer/images/60_0_q.jpg, /home/dhan/transfer/images/60_0_r.jpg, 0.0009765625, 0.990657464981638, 0.990657464981638
22, /home/dhan/transfer/images/65_0_q.jpg, /home/dhan/transfer/images/65_0_r.jpg, 0.000569661458333333, 0.9860253076499, 0.9860253076499
24, /home/dhan/transfer/images/90_0_r.jpg, /home/dhan/transfer/images/90_0_q.jpg, 0.000868055555555556, 0.982543720987602, 0.982543720987602
26, /home/dhan/transfer/images/95_0_q.jpg, /home/dhan/transfer/images/95_0_r.jpg, 0.000790550595238095, 0.984776987268201, 0.984776987268201
28, /home/dhan/transfer/images/100_0_q.jpg, /home/dhan/transfer/images/100_0_r.jpg, 0.000895182291666667, 0.986099903529866, 0.986099903529866
30, /home/dhan/transfer/images/105_0_q.jpg, /home/dhan/transfer/images/105_0_r.jpg, 0.00132242838541667, 0.997587059806126, 0.997587059806126
32, /home/dhan/transfer/images/110_0_r.jpg, /home/dhan/transfer/images/110_0_q.jpg, 0.00076593137254902, 0.994776039047778, 0.994776039047778
34, /home/dhan/transfer/images/115_0_r.jpg, /home/dhan/transfer/images/115_0_q.jpg, 0.000630696614583333, 0, 0.000630696614583333
36, /home/dhan/transfer/images/120_0_r.jpg, /home/dhan/transfer/images/120_0_q.jpg, 0.00114889705882353, 0, 0.00114889705882353
38, /home/dhan/transfer/images/125_0_r.jpg, /home/dhan/transfer/images/125_0_q.jpg, 0.00160845588235294, 0.980414139667998, 0.980414139667998
40, /home/dhan/transfer/images/130_0_r.jpg, /home/dhan/transfer/images/130_0_q.jpg, 0.00164568865740741, 0.994217698360854, 0.994217698360854
42, /home/dhan/transfer/images/135_0_r.jpg, /home/dhan/transfer/images/135_0_q.jpg, 0.00200737847222222, 0.987493937247669, 0.987493937247669
44, /home/dhan/transfer/images/140_0_r.jpg, /home/dhan/transfer/images/140_0_q.jpg, 0.002392578125, 0.99577319135414, 0.99577319135414
46, /home/dhan/transfer/images/145_0_r.jpg, /home/dhan/transfer/images/145_0_q.jpg, 0.00186746162280702, 0.98714418812874, 0.98714418812874
48, /home/dhan/transfer/images/150_0_r.jpg, /home/dhan/transfer/images/150_0_q.jpg, 0.00213216145833333, 0.994364550247458, 0.994364550247458
50, /home/dhan/transfer/images/155_0_q.jpg, /home/dhan/transfer/images/155_0_r.jpg, 0.00187562003968254, 0.99201434676701, 0.99201434676701
52, /home/dhan/transfer/images/160_0_q.jpg, /home/dhan/transfer/images/160_0_r.jpg, 0.00216471354166667, 0.986008363725404, 0.986008363725404
54, /home/dhan/transfer/images/165_0_r.jpg, /home/dhan/transfer/images/165_0_q.jpg, 0.00221664186507937, 0.993972217598522, 0.993972217598522
56, /home/dhan/transfer/images/170_0_q.jpg, /home/dhan/transfer/images/170_0_r.jpg, 0.00232514880952381, 0.994204461036739, 0.994204461036739
58, /home/dhan/transfer/images/175_0_q.jpg, /home/dhan/transfer/images/175_0_r.jpg, 0.0017671130952381, 0.969441929083828, 0.969441929083828
60, /home/dhan/transfer/images/180_0_r.jpg, /home/dhan/transfer/images/180_0_q.jpg, 0.00165860615079365, 0.975065781152007, 0.975065781152007
62, /home/dhan/transfer/images/185_0_r.jpg, /home/dhan/transfer/images/185_0_q.jpg, 0.0021484375, 0.995562076945754, 0.995562076945754
64, /home/dhan/transfer/images/190_0_r.jpg, /home/dhan/transfer/images/190_0_q.jpg, 0.00208333333333333, 0.995749083451685, 0.995749083451685
66, /home/dhan/transfer/images/195_0_r.jpg, /home/dhan/transfer/images/195_0_q.jpg, 0.00232747395833333, 0.975800824428612, 0.975800824428612
68, /home/dhan/transfer/images/200_0_r.jpg, /home/dhan/transfer/images/200_0_q.jpg, 0.00305369543650794, 0.99201228663945, 0.99201228663945
70, /home/dhan/transfer/images/205_0_q.jpg, /home/dhan/transfer/images/205_0_r.jpg, 0.00232514880952381, 0.987483584109166, 0.987483584109166
72, /home/dhan/transfer/images/210_0_q.jpg, /home/dhan/transfer/images/210_0_r.jpg, 0.00217013888888889, 0.990747890218542, 0.990747890218542
74, /home/dhan/transfer/images/215_0_r.jpg, /home/dhan/transfer/images/215_0_q.jpg, 0.00220114087301587, 0.995177122378138, 0.995177122378138
76, /home/dhan/transfer/images/220_0_r.jpg, /home/dhan/transfer/images/220_0_q.jpg, 0.00184461805555556, 0.987392233351655, 0.987392233351655
78, /home/dhan/transfer/images/225_0_q.jpg, /home/dhan/transfer/images/225_0_r.jpg, 0.002294921875, 0.981049680951671, 0.981049680951671
80, /home/dhan/transfer/images/230_0_q.jpg, /home/dhan/transfer/images/230_0_r.jpg, 0.00189568014705882, 0, 0.00189568014705882
82, /home/dhan/transfer/images/235_1_q.jpg, /home/dhan/transfer/images/235_1_r.jpg, 0.000596788194444444, 0, 0.000596788194444444
84, /home/dhan/transfer/images/240_0_q.jpg, /home/dhan/transfer/images/240_0_r.jpg, 0.000705295138888889, 0.976095709731998, 0.976095709731998
86, /home/dhan/transfer/images/240_1_q.jpg, /home/dhan/transfer/images/240_1_r.jpg, 0.000189887152777778, 0, 0.000189887152777778
88, /home/dhan/transfer/images/245_0_r.jpg, /home/dhan/transfer/images/245_0_q.jpg, 0.0009765625, 0.981190140144813, 0.981190140144813
90, /home/dhan/transfer/images/245_1_r.jpg, /home/dhan/transfer/images/245_1_q.jpg, 0, 0, 0
92, /home/dhan/transfer/images/250_0_r.jpg, /home/dhan/transfer/images/250_0_q.jpg, 0.00127495659722222, 0.987256532598131, 0.987256532598131
94, /home/dhan/transfer/images/250_1_q.jpg, /home/dhan/transfer/images/250_1_r.jpg, 0.000244140625, 0, 0.000244140625
96, /home/dhan/transfer/images/255_0_q.jpg, /home/dhan/transfer/images/255_0_r.jpg, 0.00130208333333333, 0.993550421228154, 0.993550421228154
98, /home/dhan/transfer/images/255_1_q.jpg, /home/dhan/transfer/images/255_1_r.jpg, 0.000244140625, 0, 0.000244140625
100, /home/dhan/transfer/images/260_0_q.jpg, /home/dhan/transfer/images/260_0_r.jpg, 0.00184461805555556, 0.994170149338627, 0.994170149338627
102, /home/dhan/transfer/images/260_1_r.jpg, /home/dhan/transfer/images/260_1_q.jpg, 0, 0, 0
104, /home/dhan/transfer/images/265_0_r.jpg, /home/dhan/transfer/images/265_0_q.jpg, 0.001220703125, 0.994714400682693, 0.994714400682693
106, /home/dhan/transfer/images/265_1_r.jpg, /home/dhan/transfer/images/265_1_q.jpg, 0.000189887152777778, 0, 0.000189887152777778
108, /home/dhan/transfer/images/270_0_r.jpg, /home/dhan/transfer/images/270_0_q.jpg, 0.00100368923611111, 0.980926470393566, 0.980926470393566
110, /home/dhan/transfer/images/270_1_r.jpg, /home/dhan/transfer/images/270_1_q.jpg, 0.00239490327380952, 0.990651383547974, 0.990651383547974
112, /home/dhan/transfer/images/275_0_q.jpg, /home/dhan/transfer/images/275_0_r.jpg, 0.00146484375, 0.975683749701979, 0.975683749701979
114, /home/dhan/transfer/images/275_1_q.jpg, /home/dhan/transfer/images/275_1_r.jpg, 0.00281343005952381, 0.989633520555803, 0.989633520555803
116, /home/dhan/transfer/images/280_0_q.jpg, /home/dhan/transfer/images/280_0_r.jpg, 0.00141059027777778, 0.994539957144258, 0.994539957144258
118, /home/dhan/transfer/images/280_1_r.jpg, /home/dhan/transfer/images/280_1_q.jpg, 0.00341796875, 0.99509375174425, 0.99509375174425
120, /home/dhan/transfer/images/285_0_q.jpg, /home/dhan/transfer/images/285_0_r.jpg, 0.00143771701388889, 0.98561151631705, 0.98561151631705
122, /home/dhan/transfer/images/285_1_r.jpg, /home/dhan/transfer/images/285_1_q.jpg, 0.00183686755952381, 0.984752009404438, 0.984752009404438
124, /home/dhan/transfer/images/290_0_q.jpg, /home/dhan/transfer/images/290_0_r.jpg, 0.00132533482142857, 0.958379899054573, 0.958379899054573
126, /home/dhan/transfer/images/290_1_q.jpg, /home/dhan/transfer/images/290_1_r.jpg, 0.00135633680555556, 0.993271329894256, 0.993271329894256
128, /home/dhan/transfer/images/295_0_q.jpg, /home/dhan/transfer/images/295_0_r.jpg, 0.00101996527777778, 0, 0.00101996527777778
130, /home/dhan/transfer/images/295_1_r.jpg, /home/dhan/transfer/images/295_1_q.jpg, 0.00149197048611111, 0.989450926709391, 0.989450926709391
132, /home/dhan/transfer/images/300_0_q.jpg, /home/dhan/transfer/images/300_0_r.jpg, 0.000868055555555556, 0, 0.000868055555555556
134, /home/dhan/transfer/images/300_1_q.jpg, /home/dhan/transfer/images/300_1_r.jpg, 0.00160047743055556, 0.990297616884783, 0.990297616884783
136, /home/dhan/transfer/images/305_0_q.jpg, /home/dhan/transfer/images/305_0_r.jpg, 0.00171326754385965, 0, 0.00171326754385965
138, /home/dhan/transfer/images/305_1_r.jpg, /home/dhan/transfer/images/305_1_q.jpg, 0.00162760416666667, 0.995998378131395, 0.995998378131395
140, /home/dhan/transfer/images/310_0_q.jpg, /home/dhan/transfer/images/310_0_r.jpg, 0.00131758432539683, 0.989761190979146, 0.989761190979146
142, /home/dhan/transfer/images/310_1_q.jpg, /home/dhan/transfer/images/310_1_r.jpg, 0.00154622395833333, 0.99531084389134, 0.99531084389134
144, /home/dhan/transfer/images/315_0_q.jpg, /home/dhan/transfer/images/315_0_r.jpg, 0.0011780753968254, 0.990576450018719, 0.990576450018719
146, /home/dhan/transfer/images/315_1_q.jpg, /home/dhan/transfer/images/315_1_r.jpg, 0.00192599826388889, 0.995682155940907, 0.995682155940907
148, /home/dhan/transfer/images/320_0_r.jpg, /home/dhan/transfer/images/320_0_q.jpg, 0.001123046875, 0.980537310787268, 0.980537310787268
150, /home/dhan/transfer/images/320_1_q.jpg, /home/dhan/transfer/images/320_1_r.jpg, 0.00181749131944444, 0.996824255036681, 0.996824255036681
152, /home/dhan/transfer/images/325_0_q.jpg, /home/dhan/transfer/images/325_0_r.jpg, 0.0009765625, 0.965401764450678, 0.965401764450678
154, /home/dhan/transfer/images/325_1_q.jpg, /home/dhan/transfer/images/325_1_r.jpg, 0.00208875868055556, 0.999895421085177, 0.999895421085177
156, /home/dhan/transfer/images/330_0_q.jpg, /home/dhan/transfer/images/330_0_r.jpg, 0.000699869791666667, 0.986040650764236, 0.986040650764236
158, /home/dhan/transfer/images/330_1_q.jpg, /home/dhan/transfer/images/330_1_r.jpg, 0.00214301215277778, 0.999640835972134, 0.999640835972134
160, /home/dhan/transfer/images/335_0_r.jpg, /home/dhan/transfer/images/335_0_q.jpg, 0.00126953125, 0.991812048716953, 0.991812048716953
162, /home/dhan/transfer/images/335_1_r.jpg, /home/dhan/transfer/images/335_1_q.jpg, 0.00173611111111111, 0.99495900359711, 0.99495900359711
164, /home/dhan/transfer/images/340_0_q.jpg, /home/dhan/transfer/images/340_0_r.jpg, 0.001220703125, 0.99458313681827, 0.99458313681827
166, /home/dhan/transfer/images/340_1_r.jpg, /home/dhan/transfer/images/340_1_q.jpg, 0.00176323784722222, 0.995523056164614, 0.995523056164614
168, /home/dhan/transfer/images/345_0_q.jpg, /home/dhan/transfer/images/345_0_r.jpg, 0.00176466557017544, 0.995643029226986, 0.995643029226986
170, /home/dhan/transfer/images/345_1_r.jpg, /home/dhan/transfer/images/345_1_q.jpg, 0.001953125, 0.995986970716723, 0.995986970716723
172, /home/dhan/transfer/images/350_0_q.jpg, /home/dhan/transfer/images/350_0_r.jpg, 0.00176323784722222, 0.99482787574243, 0.99482787574243
174, /home/dhan/transfer/images/350_1_q.jpg, /home/dhan/transfer/images/350_1_r.jpg, 0.00113075657894737, 0.987201596705981, 0.987201596705981
176, /home/dhan/transfer/images/355_0_q.jpg, /home/dhan/transfer/images/355_0_r.jpg, 0.00187174479166667, 0.996128217046599, 0.996128217046599
178, /home/dhan/transfer/images/360_0_q.jpg, /home/dhan/transfer/images/360_0_r.jpg, 0.00162760416666667, 0.995729646169787, 0.995729646169787
180, /home/dhan/transfer/images/365_0_r.jpg, /home/dhan/transfer/images/365_0_q.jpg, 0.00187174479166667, 0.993040362057436, 0.993040362057436
182, /home/dhan/transfer/images/370_0_q.jpg, /home/dhan/transfer/images/370_0_r.jpg, 0.00222439236111111, 0.999938780451905, 0.999938780451905
184, /home/dhan/transfer/images/375_0_r.jpg, /home/dhan/transfer/images/375_0_q.jpg, 0.00181749131944444, 0.996835826818317, 0.996835826818317
186, /home/dhan/transfer/images/380_0_q.jpg, /home/dhan/transfer/images/380_0_r.jpg, 0.00208875868055556, 0.999936286392968, 0.999936286392968
188, /home/dhan/transfer/images/385_0_q.jpg, /home/dhan/transfer/images/385_0_r.jpg, 0.00203450520833333, 0.999772824974958, 0.999772824974958
190, /home/dhan/transfer/images/390_0_r.jpg, /home/dhan/transfer/images/390_0_q.jpg, 0.00208875868055556, 0.999931675892162, 0.999931675892162
192, /home/dhan/transfer/images/395_0_r.jpg, /home/dhan/transfer/images/395_0_q.jpg, 0.00179036458333333, 0.996832171550413, 0.996832171550413
194, /home/dhan/transfer/images/400_0_r.jpg, /home/dhan/transfer/images/400_0_q.jpg, 0.00181749131944444, 0.995932530399593, 0.995932530399593
196, /home/dhan/transfer/images/406_0_r.jpg, /home/dhan/transfer/images/406_0_q.jpg, 0.00222439236111111, 1, 1
198, /home/dhan/transfer/images/410_0_q.jpg, /home/dhan/transfer/images/410_0_r.jpg, 0.00189887152777778, 0.995568211817632, 0.995568211817632
200, /home/dhan/transfer/images/415_0_q.jpg, /home/dhan/transfer/images/415_0_r.jpg, 0.001953125, 0.99540782903273, 0.99540782903273
202, /home/dhan/transfer/images/420_0_q.jpg, /home/dhan/transfer/images/420_0_r.jpg, 0.00208875868055556, 0.999920513220033, 0.999920513220033
204, /home/dhan/transfer/images/425_0_q.jpg, /home/dhan/transfer/images/425_0_r.jpg, 0.00187174479166667, 0.996202753495453, 0.996202753495453
206, /home/dhan/transfer/images/430_0_r.jpg, /home/dhan/transfer/images/430_0_q.jpg, 0.00162760416666667, 0.996353337635531, 0.996353337635531
208, /home/dhan/transfer/images/435_0_q.jpg, /home/dhan/transfer/images/435_0_r.jpg, 0.00168185763888889, 0.996829458788643, 0.996829458788643
210, /home/dhan/transfer/images/440_0_q.jpg, /home/dhan/transfer/images/440_0_r.jpg, 0.00192599826388889, 0.996460897062601, 0.996460897062601
212, /home/dhan/transfer/images/445_0_r.jpg, /home/dhan/transfer/images/445_0_q.jpg, 0.00214301215277778, 1, 1
214, /home/dhan/transfer/images/450_0_r.jpg, /home/dhan/transfer/images/450_0_q.jpg, 0.00217013888888889, 0.999710219578957, 0.999710219578957
216, /home/dhan/transfer/images/455_0_q.jpg, /home/dhan/transfer/images/455_0_r.jpg, 0.00222439236111111, 1, 1
218, /home/dhan/transfer/images/460_0_q.jpg, /home/dhan/transfer/images/460_0_r.jpg, 0.00225151909722222, 1, 1
220, /home/dhan/transfer/images/465_0_q.jpg, /home/dhan/transfer/images/465_0_r.jpg, 0.00203450520833333, 0.996704769798075, 0.996704769798075
222, /home/dhan/transfer/images/470_0_q.jpg, /home/dhan/transfer/images/470_0_r.jpg, 0.00217013888888889, 0.999826160224918, 0.999826160224918
224, /home/dhan/transfer/images/475_0_q.jpg, /home/dhan/transfer/images/475_0_r.jpg, 0.00179036458333333, 0.995285638820145, 0.995285638820145
226, /home/dhan/transfer/images/480_0_r.jpg, /home/dhan/transfer/images/480_0_q.jpg, 0.00168185763888889, 0.995043632474846, 0.995043632474846
228, /home/dhan/transfer/images/485_0_r.jpg, /home/dhan/transfer/images/485_0_q.jpg, 0.00200737847222222, 0.999811915979693, 0.999811915979693
230, /home/dhan/transfer/images/490_0_r.jpg, /home/dhan/transfer/images/490_0_q.jpg, 0.00176323784722222, 0.996803821828517, 0.996803821828517
232, /home/dhan/transfer/images/495_0_r.jpg, /home/dhan/transfer/images/495_0_q.jpg, 0.00154622395833333, 0.995344797765651, 0.995344797765651
234, /home/dhan/transfer/images/500_0_r.jpg, /home/dhan/transfer/images/500_0_q.jpg, 0.00192599826388889, 0.996705917825896, 0.996705917825896
236, /home/dhan/transfer/images/505_0_q.jpg, /home/dhan/transfer/images/505_0_r.jpg, 0.00168185763888889, 0.994763369198801, 0.994763369198801
238, /home/dhan/transfer/images/510_0_q.jpg, /home/dhan/transfer/images/510_0_r.jpg, 0.00211588541666667, 1, 1
240, /home/dhan/transfer/images/515_0_r.jpg, /home/dhan/transfer/images/515_0_q.jpg, 0.00198025173611111, 0.996481883838954, 0.996481883838954
242, /home/dhan/transfer/images/520_0_r.jpg, /home/dhan/transfer/images/520_0_q.jpg, 0.00184461805555556, 0.995199045886898, 0.995199045886898
244, /home/dhan/transfer/images/525_0_q.jpg, /home/dhan/transfer/images/525_0_r.jpg, 0.00176323784722222, 0.99574111382681, 0.99574111382681
246, /home/dhan/transfer/images/530_0_q.jpg, /home/dhan/transfer/images/530_0_r.jpg, 0.00217013888888889, 0.999960481810289, 0.999960481810289
248, /home/dhan/transfer/images/535_0_q.jpg, /home/dhan/transfer/images/535_0_r.jpg, 0.00222439236111111, 0.999794632104997, 0.999794632104997
250, /home/dhan/transfer/images/540_0_q.jpg, /home/dhan/transfer/images/540_0_r.jpg, 0.001953125, 0.995844632785218, 0.995844632785218
252, /home/dhan/transfer/images/545_0_r.jpg, /home/dhan/transfer/images/545_0_q.jpg, 0.002197265625, 1, 1
254, /home/dhan/transfer/images/550_0_r.jpg, /home/dhan/transfer/images/550_0_q.jpg, 0.002197265625, 0.996290881742353, 0.996290881742353
256, /home/dhan/transfer/images/555_0_q.jpg, /home/dhan/transfer/images/555_0_r.jpg, 0.00211588541666667, 0.995983547668493, 0.995983547668493
258, /home/dhan/transfer/images/560_0_q.jpg, /home/dhan/transfer/images/560_0_r.jpg, 0.00208875868055556, 0.996368288672497, 0.996368288672497
260, /home/dhan/transfer/images/565_0_q.jpg, /home/dhan/transfer/images/565_0_r.jpg, 0.00227864583333333, 0.999834257450058, 0.999834257450058
262, /home/dhan/transfer/images/570_0_r.jpg, /home/dhan/transfer/images/570_0_q.jpg, 0.002197265625, 0.999833689560112, 0.999833689560112
264, /home/dhan/transfer/images/575_0_q.jpg, /home/dhan/transfer/images/575_0_r.jpg, 0.001953125, 0.99396813551852, 0.99396813551852
266, /home/dhan/transfer/images/580_0_r.jpg, /home/dhan/transfer/images/580_0_q.jpg, 0.00192599826388889, 0.994748835728786, 0.994748835728786
268, /home/dhan/transfer/images/585_0_q.jpg, /home/dhan/transfer/images/585_0_r.jpg, 0.00187174479166667, 0.996455868008187, 0.996455868008187
270, /home/dhan/transfer/images/590_0_q.jpg, /home/dhan/transfer/images/590_0_r.jpg, 0.00189887152777778, 0.996468489237811, 0.996468489237811
272, /home/dhan/transfer/images/595_0_q.jpg, /home/dhan/transfer/images/595_0_r.jpg, 0.00222439236111111, 1, 1
274, /home/dhan/transfer/images/600_0_q.jpg, /home/dhan/transfer/images/600_0_r.jpg, 0.00165473090277778, 0.996296652068926, 0.996296652068926
276, /home/dhan/transfer/images/605_0_q.jpg, /home/dhan/transfer/images/605_0_r.jpg, 0.00206163194444444, 0.99977855349995, 0.99977855349995
278, /home/dhan/transfer/images/610_0_r.jpg, /home/dhan/transfer/images/610_0_q.jpg, 0.00184461805555556, 0.9958230634484, 0.9958230634484
280, /home/dhan/transfer/images/615_0_r.jpg, /home/dhan/transfer/images/615_0_q.jpg, 0.00198025173611111, 0.999789670138191, 0.999789670138191
282, /home/dhan/transfer/images/620_0_r.jpg, /home/dhan/transfer/images/620_0_q.jpg, 0.00206163194444444, 1, 1
284, /home/dhan/transfer/images/625_0_r.jpg, /home/dhan/transfer/images/625_0_q.jpg, 0.00203450520833333, 0.999760560622168, 0.999760560622168
286, /home/dhan/transfer/images/630_0_r.jpg, /home/dhan/transfer/images/630_0_q.jpg, 0.00214301215277778, 1, 1
288, /home/dhan/transfer/images/635_0_q.jpg, /home/dhan/transfer/images/635_0_r.jpg, 0.00214301215277778, 1, 1
290, /home/dhan/transfer/images/640_0_r.jpg, /home/dhan/transfer/images/640_0_q.jpg, 0.00217013888888889, 0.999818700814868, 0.999818700814868
292, /home/dhan/transfer/images/645_0_r.jpg, /home/dhan/transfer/images/645_0_q.jpg, 0.00214301215277778, 0.999817681977118, 0.999817681977118
294, /home/dhan/transfer/images/650_0_r.jpg, /home/dhan/transfer/images/650_0_q.jpg, 0.00217013888888889, 0.999929489206973, 0.999929489206973
296, /home/dhan/transfer/images/655_0_r.jpg, /home/dhan/transfer/images/655_0_q.jpg, 0.00227864583333333, 1, 1
298, /home/dhan/transfer/images/660_0_r.jpg, /home/dhan/transfer/images/660_0_q.jpg, 0.00222439236111111, 0.999896856818187, 0.999896856818187
300, /home/dhan/transfer/images/665_0_r.jpg, /home/dhan/transfer/images/665_0_q.jpg, 0.00189887152777778, 0.996697797978642, 0.996697797978642
302, /home/dhan/transfer/images/670_0_r.jpg, /home/dhan/transfer/images/670_0_q.jpg, 0.002197265625, 1, 1
304, /home/dhan/transfer/images/675_0_r.jpg, /home/dhan/transfer/images/675_0_q.jpg, 0.00179036458333333, 0.996693647413641, 0.996693647413641
306, /home/dhan/transfer/images/680_0_r.jpg, /home/dhan/transfer/images/680_0_q.jpg, 0.00203450520833333, 0.999921465399493, 0.999921465399493
308, /home/dhan/transfer/images/685_0_q.jpg, /home/dhan/transfer/images/685_0_r.jpg, 0.00211588541666667, 0.99992320359211, 0.99992320359211
310, /home/dhan/transfer/images/690_0_q.jpg, /home/dhan/transfer/images/690_0_r.jpg, 0.00211588541666667, 0.999960383650129, 0.999960383650129
312, /home/dhan/transfer/images/695_0_q.jpg, /home/dhan/transfer/images/695_0_r.jpg, 0.00211588541666667, 0.999960139638213, 0.999960139638213
314, /home/dhan/transfer/images/700_0_q.jpg, /home/dhan/transfer/images/700_0_r.jpg, 0.00181749131944444, 0.99561461668031, 0.99561461668031
316, /home/dhan/transfer/images/705_0_r.jpg, /home/dhan/transfer/images/705_0_q.jpg, 0.00217013888888889, 0.999831290905377, 0.999831290905377
318, /home/dhan/transfer/images/710_0_q.jpg, /home/dhan/transfer/images/710_0_r.jpg, 0.002197265625, 0.999760197275243, 0.999760197275243
320, /home/dhan/transfer/images/715_0_q.jpg, /home/dhan/transfer/images/715_0_r.jpg, 0.00227864583333333, 1, 1
322, /home/dhan/transfer/images/720_0_q.jpg, /home/dhan/transfer/images/720_0_r.jpg, 0.00222439236111111, 1, 1
324, /home/dhan/transfer/images/725_0_q.jpg, /home/dhan/transfer/images/725_0_r.jpg, 0.00198025173611111, 0.996762099940123, 0.996762099940123
326, /home/dhan/transfer/images/731_0_r.jpg, /home/dhan/transfer/images/731_0_q.jpg, 0.00217013888888889, 0.999830137421508, 0.999830137421508
328, /home/dhan/transfer/images/736_0_r.jpg, /home/dhan/transfer/images/736_0_q.jpg, 0.00198025173611111, 0.995851885398518, 0.995851885398518
330, /home/dhan/transfer/images/740_0_q.jpg, /home/dhan/transfer/images/740_0_r.jpg, 0.001953125, 0.996736211195949, 0.996736211195949
332, /home/dhan/transfer/images/746_0_r.jpg, /home/dhan/transfer/images/746_0_q.jpg, 0.00227864583333333, 0.999690116847544, 0.999690116847544
334, /home/dhan/transfer/images/750_0_r.jpg, /home/dhan/transfer/images/750_0_q.jpg, 0.001708984375, 0.996186019152432, 0.996186019152432
336, /home/dhan/transfer/images/755_0_q.jpg, /home/dhan/transfer/images/755_0_r.jpg, 0.00208875868055556, 0.999787142016057, 0.999787142016057
338, /home/dhan/transfer/images/761_0_q.jpg, /home/dhan/transfer/images/761_0_r.jpg, 0.00211588541666667, 0.999894575523725, 0.999894575523725
340, /home/dhan/transfer/images/765_0_q.jpg, /home/dhan/transfer/images/765_0_r.jpg, 0.00211588541666667, 1, 1
342, /home/dhan/transfer/images/770_0_q.jpg, /home/dhan/transfer/images/770_0_r.jpg, 0.00217013888888889, 1, 1
344, /home/dhan/transfer/images/775_0_q.jpg, /home/dhan/transfer/images/775_0_r.jpg, 0.00200737847222222, 0.999700930273876, 0.999700930273876
346, /home/dhan/transfer/images/780_0_q.jpg, /home/dhan/transfer/images/780_0_r.jpg, 0.00206163194444444, 0.999951448189664, 0.999951448189664
348, /home/dhan/transfer/images/785_0_r.jpg, /home/dhan/transfer/images/785_0_q.jpg, 0.00208875868055556, 1, 1
350, /home/dhan/transfer/images/790_0_r.jpg, /home/dhan/transfer/images/790_0_q.jpg, 0.00203450520833333, 0.999951670315448, 0.999951670315448
352, /home/dhan/transfer/images/795_0_q.jpg, /home/dhan/transfer/images/795_0_r.jpg, 0.00206163194444444, 1, 1
354, /home/dhan/transfer/images/800_0_q.jpg, /home/dhan/transfer/images/800_0_r.jpg, 0.00189887152777778, 0.996593628069372, 0.996593628069372
356, /home/dhan/transfer/images/805_0_r.jpg, /home/dhan/transfer/images/805_0_q.jpg, 0.00184461805555556, 0.995822482425907, 0.995822482425907
358, /home/dhan/transfer/images/810_0_q.jpg, /home/dhan/transfer/images/810_0_r.jpg, 0.002197265625, 1, 1
360, /home/dhan/transfer/images/815_0_r.jpg, /home/dhan/transfer/images/815_0_q.jpg, 0.00222439236111111, 0.999673406453429, 0.999673406453429
362, /home/dhan/transfer/images/820_0_q.jpg, /home/dhan/transfer/images/820_0_r.jpg, 0.00225151909722222, 0.999673002388946, 0.999673002388946
364, /home/dhan/transfer/images/825_0_r.jpg, /home/dhan/transfer/images/825_0_q.jpg, 0.00230577256944444, 0.999622580154186, 0.999622580154186
366, /home/dhan/transfer/images/830_0_q.jpg, /home/dhan/transfer/images/830_0_r.jpg, 0.00227864583333333, 0.999783951966167, 0.999783951966167
368, /home/dhan/transfer/images/835_0_q.jpg, /home/dhan/transfer/images/835_0_r.jpg, 0.00227864583333333, 1, 1
370, /home/dhan/transfer/images/840_0_r.jpg, /home/dhan/transfer/images/840_0_q.jpg, 0.00230577256944444, 1, 1
372, /home/dhan/transfer/images/845_0_r.jpg, /home/dhan/transfer/images/845_0_q.jpg, 0.00222439236111111, 1, 1
374, /home/dhan/transfer/images/850_0_r.jpg, /home/dhan/transfer/images/850_0_q.jpg, 0.00206163194444444, 0.995348182856095, 0.995348182856095
376, /home/dhan/transfer/images/855_0_q.jpg, /home/dhan/transfer/images/855_0_r.jpg, 0.00203450520833333, 0.999852864235898, 0.999852864235898
